,1mb_0_dly_prec_month,1mb_1000_dly_prec_month,1mb_100_200dly_prec_month,1mb_1_25_dly_prec_month,1mb_200_300dly_prec_month,1mb_25_50dly_prec_month,1mb_300_400dly_prec_month,1mb_400_500dly_prec_month,1mb_500_600dly_prec_month,1mb_50_100dly_prec_month,1mb_600_700dly_prec_month,1mb_700_800dly_prec_month,1mb_800_900dly_prec_month,1mb_900_1000dly_prec_month,1mb_monthly_hum_MeIH,1mb_monthly_hum_MeIL,1mb_monthly_hum_MiIH,1mb_monthly_hum_MiIL,1mb_monthly_hum_mean,1mb_monthly_hum_range,1mb_monthly_hum_risk,1mb_monthly_hum_std,1mb_monthly_precmax,1mb_monthly_precmean,1mb_monthly_precmin,1mb_monthly_precstd,1mb_monthly_temp_br4mean,1mb_monthly_temp_ega4mean,1mb_monthly_temp_egfe4mean,1mb_monthly_temp_mean,1mb_monthly_temp_mor4max,1mb_monthly_temp_mor4min,1mb_monthly_temp_mosdev4mean,1mb_monthly_temp_oa4mean,1mb_monthly_temp_range,1mbmonthly_temp_vec4mean,2mb_0_dly_prec_month,2mb_1000_dly_prec_month,2mb_100_200dly_prec_month,2mb_1_25_dly_prec_month,2mb_200_300dly_prec_month,2mb_25_50dly_prec_month,2mb_300_400dly_prec_month,2mb_400_500dly_prec_month,2mb_500_600dly_prec_month,2mb_50_100dly_prec_month,2mb_600_700dly_prec_month,2mb_700_800dly_prec_month,2mb_800_900dly_prec_month,2mb_900_1000dly_prec_month,2mb_monthly_hum_MeIH,2mb_monthly_hum_MeIL,2mb_monthly_hum_MiIH,2mb_monthly_hum_MiIL,2mb_monthly_hum_mean,2mb_monthly_hum_range,2mb_monthly_hum_risk,2mb_monthly_hum_std,2mb_monthly_precmax,2mb_monthly_precmean,2mb_monthly_precmin,2mb_monthly_precstd,2mb_monthly_temp_br4mean,2mb_monthly_temp_ega4mean,2mb_monthly_temp_egfe4mean,2mb_monthly_temp_mean,2mb_monthly_temp_mor4max,2mb_monthly_temp_mor4min,2mb_monthly_temp_mosdev4mean,2mb_monthly_temp_oa4mean,2mb_monthly_temp_range,2mbmonthly_temp_vec4mean,3mb_0_dly_prec_month,3mb_1000_dly_prec_month,3mb_100_200dly_prec_month,3mb_1_25_dly_prec_month,3mb_200_300dly_prec_month,3mb_25_50dly_prec_month,3mb_300_400dly_prec_month,3mb_400_500dly_prec_month,3mb_500_600dly_prec_month,3mb_50_100dly_prec_month,3mb_600_700dly_prec_month,3mb_700_800dly_prec_month,3mb_800_900dly_prec_month,3mb_900_1000dly_prec_month,3mb_monthly_hum_MeIH,3mb_monthly_hum_MeIL,3mb_monthly_hum_MiIH,3mb_monthly_hum_MiIL,3mb_monthly_hum_mean,3mb_monthly_hum_range,3mb_monthly_hum_risk,3mb_monthly_hum_std,3mb_monthly_precmax,3mb_monthly_precmean,3mb_monthly_precmin,3mb_monthly_precstd,3mb_monthly_temp_br4mean,3mb_monthly_temp_ega4mean,3mb_monthly_temp_egfe4mean,3mb_monthly_temp_mean,3mb_monthly_temp_mor4max,3mb_monthly_temp_mor4min,3mb_monthly_temp_mosdev4mean,3mb_monthly_temp_oa4mean,3mb_monthly_temp_range,3mbmonthly_temp_vec4mean,DName2018,F15Regions,Female,Male,PopnRtn,TotalPopn,in_an_hh_district_mod_sev_prop,in_an_hh_district_sev_prop,in_an_ind_district_mod_sev_prop,in_an_ind_district_sev_prop,in_bs_hh_district_prop,in_bs_ind_district_prop,in_rt_hh_district_prop,in_rt_ind_district_prop,in_sym_hh_district_1om_prop,in_sym_hh_district_mt1_prop,in_sym_ind_dist_1om_prop,in_sym_ind_dist_mt1_prop,me_hh_sz_mean,me_hh_sz_mode,me_hh_wvis_pd_prop,me_ind_slund_pd_prop,me_ind_spr_12_prop,me_ind_tr_pd_prop,me_ind_vis_pd_prop,me_mean_prop_nt_tr_hh,me_mean_prop_slund_hh,me_mrk_dst_med_pd,me_ref_dis,me_spr_12_hh_prop,me_wi_1_hh_prop,me_wi_1_ind_prop,me_wi_2_hh_prop,me_wi_2_ind_prop,me_wi_3_hh_prop,me_wi_3_ind_prop,me_wi_4_hh_prop,me_wi_4_ind_prop,me_wi_5_hh_prop,me_wi_5_ind_prop,yb_0_dly_prec_year,yb_1000_dly_prec_year,yb_100_200dly_prec_year,yb_1_25_dly_prec_year,yb_200_300dly_prec_year,yb_25_50dly_prec_year,yb_300_400dly_prec_year,yb_400_500dly_prec_year,yb_500_600dly_prec_year,yb_50_100dly_prec_year,yb_600_700dly_prec_year,yb_700_800dly_prec_year,yb_800_900dly_prec_year,yb_900_1000dly_prec_year,yb_yearly_hum_max,yb_yearly_hum_mean,yb_yearly_hum_mean_hd,yb_yearly_hum_mean_ld,yb_yearly_hum_min,yb_yearly_hum_min_hd,yb_yearly_hum_min_ld,yb_yearly_hum_range,yb_yearly_precmax,yb_yearly_precmean,yb_yearly_precmin,yb_yearly_precstd,yb_yearly_temp_br4mean,yb_yearly_temp_ega4mean,yb_yearly_temp_egfe4mean,yb_yearly_temp_mean,yb_yearly_temp_mor4max,yb_yearly_temp_mor4min,yb_yearly_temp_mosdev4mean,yb_yearly_temp_oa4mean,yb_yearly_temp_range,ybyearly_temp_vec4mean,year,yo_0_dly_prec_year,yo_1000_dly_prec_year,yo_100_200dly_prec_year,yo_1_25_dly_prec_year,yo_200_300dly_prec_year,yo_25_50dly_prec_year,yo_300_400dly_prec_year,yo_400_500dly_prec_year,yo_500_600dly_prec_year,yo_50_100dly_prec_year,yo_600_700dly_prec_year,yo_700_800dly_prec_year,yo_800_900dly_prec_year,yo_900_1000dly_prec_year,yo_yearly_hum_max,yo_yearly_hum_mean,yo_yearly_hum_mean_hd,yo_yearly_hum_mean_ld,yo_yearly_hum_min,yo_yearly_hum_min_hd,yo_yearly_hum_min_ld,yo_yearly_hum_range,yo_yearly_precmax,yo_yearly_precmean,yo_yearly_precmin,yo_yearly_precstd,yo_yearly_temp_br4mean,yo_yearly_temp_ega4mean,yo_yearly_temp_egfe4mean,yo_yearly_temp_mean,yo_yearly_temp_mor4max,yo_yearly_temp_mor4min,yo_yearly_temp_mosdev4mean,yo_yearly_temp_oa4mean,yo_yearly_temp_range,yo_yearly_temp_vec4mean
7,0,0,8.25,3,3.75,8.25,0.5,0,0,6.25,0,0,0,0,30,0,24,13,74.31451,50.08039,1,13.34668,326.26752,103.82584,18.27323,89.80386,0.2736344,0.6273601,0.6088049,21.762491,1.5176514,0.721086,0.5221258,0.4514457,10.824585,0.84558463,0,0,3.5,7.25,2,5,0.25,0,0,13,0,0,0,0,31,0,21,16,73.42884,53.2093,1,13.487465,261.34937,72.68927,3.9961338,62.34443,0.28766444,0.65772146,0.6321389,22.010061,1.5183115,0.7442115,0.5384571,0.4933875,10.550517,0.86258394,0,0,7.75,5.75,2.25,6.75,0,0,0,7.5,0,0,0,0,30,0,18,17,74.791885,51.477627,1,13.372055,247.69356,83.47995,3.5027564,68.2217,0.28583166,0.6537553,0.6290907,21.97767,1.4729862,0.72117466,0.5363236,0.48790848,10.817535,0.8603633,BUGWERI,BUSOGA,263015,241182,92,504197,0.644736842,0.118421053,0.534351145,0.076335878,0.833333333,0.74796748,0.791666667,0.682926829,,,,,4.198113208,7,0.037735849,0.302504817,0,0.208092486,0,0.236927224,0.336534142,1,,0,0.094339623,0.080924855,0.198113208,0.190751445,0.264150943,0.248554913,0.320754717,0.337186898,0.122641509,0.142581888,0.5,0,66.25,114.75,20,74.25,6,0.5,0.5,83.25,0,0,0,0,100,73.72955,353.33334,12.666667,29.148413,183.66667,182.33333,70.851585,442.84436,71.45607,0.007025898,78.21524,0.26573452,0.61026466,0.59566617,21.62316,1.449921,0.6885912,0.51293015,0.42799786,13.780263,0.8360049,2009,1.5,0,65.5,112.25,17.75,69,3,1.25,0.25,94.5,0,0,0,0,100,72.81982,348.66666,16.333334,27.957033,177.66667,187.33333,72.04297,458.3697,70.030624,0,72.74374,0.28865266,0.65986,0.6337825,22.027426,1.4578832,0.71705437,0.53960735,0.4963416,14.235087,0.8625608
8,0,0,6.375,1.6875,2.4375,4.125,0.3125,0,0,4.4375,0,0,0,0,31,0,31,11,78.49647,45.982628,1,11.599058,298.3793,110.39819,14.424597,82.7071,0.27853402,0.637963,0.61695373,21.848982,1.6499227,0.79003906,0.52782905,0.46609274,8.06223,0.85138756,0,0,7.4375,1.875,0.5,3.125,0.3125,0.125,0,5.375,0,0,0,0,30,0,30,4,80.3983,44.407642,1,10.53351,339.0192,99.863785,10.384211,76.91743,0.27471384,0.62969613,0.61060023,21.781523,1.6047698,0.78270024,0.5233823,0.4546727,7.820054,0.8468925,0,0,5.4375,2.375,2,3.5625,0,0,0,6,0,0,0,0,31,0,31,4,79.43696,45.868984,1,11.170764,271.5501,94.303764,12.969473,73.76367,0.27021503,0.61996067,0.60311806,21.702162,1.6078924,0.7602755,0.5181456,0.44122395,8.283112,0.84142756,BUIKWE,NORTH BUGANDA,215447,207324,96,422771,0.565217391,0.057971014,0.433628319,0.03539823,0.606060606,0.564814815,0.621212121,0.601851852,,,,,3.007633588,6,0.015267176,0.217094017,0.076923077,0.105982906,0.008547009,0.120684489,0.256071621,6,,0.053435115,0.083969466,0.07008547,0.160305344,0.128205128,0.221374046,0.227350427,0.221374046,0.247863248,0.312977099,0.326495726,1.8333334,0,40.5,117.333336,7,32.666668,0.33333334,0,0,44.333332,0,0,0,0,95.9787,66.76297,213.5,61,26.048416,84.5,190,69.93028,288.56403,52.402306,0,64.72999,0.13127737,0.31912154,0.3718824,19.249975,1.2234365,0.45070806,0.35630503,0.086071916,11.007935,0.6729801,2009,9.5,0,43.166668,101.333336,8.5,36.833332,0.5,0.33333334,0,43.166668,0,0,0,0,96.66467,65.2261,197.75,76,26.4145,79,194.75,70.250175,385.20743,56.272808,0,70.31897,0.15746802,0.37594688,0.41558012,19.713568,1.254654,0.47495136,0.3868889,0.13902709,16.480139,0.7048154
9,0,0,0.9166667,11.333333,0.25,4.1666665,0,0,0,3.3333333,0,0,0,0,20,26,3,30,56.42252,73.85576,0.78125,19.009762,132.67766,34.216526,5.3849335,64.91196,0.3703904,0.80258113,0.7673135,23.46893,1.3556995,0.74188656,0.63475186,0.70282954,13.402931,0.9098982,0,0,3.8333333,3.9166667,1.4166666,5.6666665,0.41666666,0.083333336,0,5.3333335,0,0,0,0,28,19,4,31,62.31821,65.97183,0.9375,16.544966,188.47601,81.45585,11.962593,102.51781,0.33440256,0.7551481,0.70987093,22.834263,1.3962538,0.72417396,0.5928613,0.6297972,13.21067,0.9059305,0,0.083333336,2.9166667,7.4166665,0.33333334,4.75,0.16666667,0.16666667,0.083333336,3.8333333,0.083333336,0.083333336,0,0.083333336,29,10,8,29,65.65232,68.85173,1,17.102945,671.772,75.7368,4.755914,202.46832,0.33051443,0.7469997,0.7034043,22.765686,1.3863009,0.71305436,0.58833534,0.61885023,13.155846,0.9044164,BUKEDEA,TESO,104916,98684,94,203600,0.411764706,0.058823529,0.4,0.04,0.647058824,0.565217391,0.705882353,0.695652174,,,,,4.230769231,5,0,0.666666667,0.076923077,0.495726496,0.025641026,0.531554557,0.702625153,4,,0.038461538,0.653846154,0.58974359,0.153846154,0.170940171,0.115384615,0.179487179,0,0,0.076923077,0.05982906,0,0,56.8125,52.5,17,39,3.5625,1,0.1875,58.6875,0,0,0,0,99.11594,78.38103,237.6,0.3,41.571907,196.8,41.1,57.54402,476.25986,88.57693,0.3839597,81.685,0.26838356,0.61593175,0.600072,21.670115,1.5684329,0.7634153,0.51601374,0.43588752,19.01411,0.8379498,2009,0,0,65.5625,45,15.5625,43.6875,5.0625,0.625,0.1875,52.1875,0.125,0.125,0,0,98.845,77.651215,236.4,0.85,41.630577,197.2,40.05,57.21443,560.24286,93.55083,0.80674887,93.971466,0.28640798,0.6543969,0.63004917,21.987688,1.5865029,0.7853388,0.5369945,0.4892756,10.656632,0.85858667
10,0,0,4.1666665,5.6666665,0,7.6666665,0,0,0,8.333333,0,0,0,0,31,0,16,21,70.912895,58.1827,1,14.935399,166.1624,60.279743,5.1692905,43.786423,0.25517246,0.5874082,0.57810014,21.436895,1.4509064,0.66651964,0.50063574,0.3962554,12.169902,0.8232154,0,0,0.8333333,7.6666665,0,5.8333335,0,0,0,10.666667,0,0,0,0,30,0,11,29,70.08148,57.9688,1,15.5252,102.864746,46.08384,6.13977,31.243683,0.25225687,0.58109874,0.57325107,21.385529,1.3691279,0.6196616,0.49724188,0.3875394,12.641235,0.8196828,0,0,1.8333334,14.5,0,3.6666667,0,0,0,5.8333335,0,0,0,0,30,7,11,30,67.31601,59.670822,1,15.495754,145.03731,37.7777,0.6554991,42.415756,0.25275114,0.5821684,0.57407314,21.39421,1.3634609,0.60754657,0.49781728,0.38901708,14.332504,0.8202817,BUKOMANSIMBI,SOUTH BUGANDA,76304,75109,98,151413,0.396226415,0.037735849,0.25,0.022727273,0.509433962,0.397727273,0.538461538,0.390804598,,,,,3.834862385,7,0.073394495,0.125703565,0,0.063789869,0.005628518,0.070769623,0.145190767,3,,0,0.082568807,0.069418386,0.146788991,0.12195122,0.211009174,0.213883677,0.330275229,0.378986867,0.229357798,0.21575985,2.4166667,0.9166667,28.083334,118.25,6.9166665,40.25,2.25,0.5,0.33333334,43.083332,0.33333334,0.25,0.25,0.16666667,97.69946,61.771397,149,95,16.48867,46.833332,197.16667,81.2108,1487.8706,58.988335,0.02107583,169.12683,0.31147128,0.68602884,0.66680574,22.42997,1.3345934,0.6672596,0.5661687,0.5379142,16.24228,0.86031777,2009,1.0833334,0.083333336,24.333334,125.5,6.0833335,43,2.25,0.6666667,0.16666667,39.583332,0.16666667,0.25,0.083333336,0.083333336,96.59164,58.54785,117.916664,125.416664,15.894556,21.166666,222.16667,80.697075,728.26685,49.3322,0.21644495,116.77469,0.35346696,0.7535208,0.7285168,23.170124,1.3282607,0.70604116,0.6150526,0.63368464,19.029373,0.8866233
11,0,0,3.4,1.6,1.6,2.2666667,1.6,0.6,0.06666667,3.3333333,0,0,0,0,31,29,31,31,63.446426,62.83702,0.875,14.819016,317.6973,145.28062,26.229965,131.11604,0.21505004,0.48937336,0.4810216,19.69488,0.974184,0.5181834,0.4166865,0.3944831,12.403473,0.6940958,0,0.2,2.9333334,3.6666667,0.6666667,2.6,0.13333334,0.13333334,0,3.4666667,0.06666667,0.06666667,0,0.06666667,30,22,30,30,64.68236,69.10751,0.875,15.880321,944.74664,106.13494,13.249891,234.075,0.23229861,0.5212619,0.51187354,20.045023,0.976284,0.5293366,0.43834475,0.43659815,12.06808,0.7048463,0,0,1.9333333,5.6,1,3.2,0.13333334,0,0,2.6,0,0,0,0,31,26,31,31,62.380978,74.608696,0.833333333,16.534788,194.4595,64.1155,7.4064393,99.89086,0.23457901,0.5159114,0.51244444,19.994684,0.9752924,0.5340807,0.43940535,0.43541768,12.600505,0.69398314,BULAMBULI,ELGON,88405,86108,97,174513,0.285714286,0.035714286,0.217391304,0.02173913,0.222222222,0.155555556,0.259259259,0.177777778,,,,,4.351851852,1,0.037037037,0.148760331,0,0.111570248,0.090909091,0.106415344,0.139440035,13,,0,0.185185185,0.148760331,0.5,0.466942149,0.240740741,0.276859504,0.055555556,0.078512397,0.018518519,0.02892562,1.8333334,0,18.666666,147,2.6666667,61.5,1.3333334,0,0,72,0,0,0,0,100,70.77102,258.125,16.375,24.600096,112.625,161.875,75.3999,345.62006,40.79676,0,49.477894,0.2280405,0.52869403,0.5329759,20.958517,1.3770565,0.5979984,0.4690535,0.3153633,18.27951,0.7903412,2009,4.5,0,33.166668,144.16667,1.8333334,56,0.33333334,0.16666667,0,64,0,0,0,0,100,68.50014,233.375,40.375,27.97628,86.875,186.875,72.02372,319.25702,43.384052,0,49.88801,0.2584064,0.5944064,0.58347845,21.494217,1.3869323,0.63320214,0.50439996,0.40605307,16.374695,0.8263369
12,0,0,3.3333333,4.25,1.5833334,2.1666667,0.6666667,0.5,0.75,4,0.16666667,0,0.083333336,0,30,3,29,23,72.267555,44.09387,1,11.4185095,311.34863,129.63573,5.6554294,201.23404,0.1446816,0.3422167,0.36848894,18.70574,1.0297863,0.44024387,0.33792564,0.19086085,13.019008,0.6355861,0,0,6.1666665,0.9166667,2.5833333,3,0.6666667,0.25,0.25,3.75,0.33333334,0.16666667,0,0,31,0,31,15,74.50814,41.584,1,10.622392,367.61127,152.10257,18.404964,234.08136,0.14961125,0.3527398,0.3765801,18.8234,1.061286,0.47863045,0.34358856,0.19575691,12.424504,0.64366436,0,0,4.8333335,2.0833333,1.3333334,3.0833333,0.75,0.41666666,0.25,4.4166665,0.33333334,0,0,0,30,0,30,19,72.35555,42.652725,1,11.405765,331.6019,129.61484,3.2489598,215.82935,0.16365694,0.38336566,0.40018335,19.0841,1.0577723,0.46026266,0.36010838,0.22695105,13.307063,0.6606946,BUNDIBUGYO,TORO,115952,108435,94,224387,0.470588235,0.058823529,0.352941176,0.039215686,0.575757576,0.469387755,0.666666667,0.612244898,,,,,4.642857143,1,0,0.04,0,0.036363636,0,0.032291667,0.035863095,1,,0,0.125,0.083636364,0.214285714,0.141818182,0.321428571,0.385454545,0.285714286,0.334545455,0.053571429,0.054545455,1.5333333,0.8666667,28,65.53333,11.2,26.333334,5.9333334,2.2,0.53333336,27.933332,0.2,0.2,0.06666667,0.26666668,96.67817,60.42944,96.5,86.5,20.068642,54.5,128.5,76.60953,1940.5358,91.366066,0.05138133,199.56831,0.2131191,0.46547887,0.46982184,19.60969,0.94553185,0.4803628,0.41208258,0.35971877,15.912613,0.6707943,2009,0.6666667,0.2,24.533333,70.53333,9.2,27.133333,5.3333335,2.0666666,0.53333336,29.8,0.13333334,0.13333334,0,0.06666667,93.09806,58.10066,79.583336,102.916664,20.876787,47.416668,135.08333,72.22127,944.74664,76.430725,0.34618378,140.36728,0.24539234,0.5140214,0.5195591,20.297028,0.9572768,0.51422495,0.45239007,0.42408165,17.79927,0.6933672
13,0,0,2.5,2.0833333,0.16666667,4.25,0.33333334,0,0,6.1666665,0,0,0,0,31,0,22,21,71.72318,56.074577,1,13.448935,304.25565,70.46341,3.4680989,62.242302,0.28560153,0.65325737,0.62870806,21.973597,1.489427,0.7186274,0.53605586,0.48722064,10.769338,0.8600845,0,0,3.0833333,4.5,0.75,3.6666667,0,0.083333336,0,2.9166667,0,0,0,0,30,0,13,27,71.09774,53.228962,1,13.812989,283.67703,70.829994,9.216236,87.43246,0.2826217,0.6468089,0.6237521,21.921026,1.4558123,0.70235234,0.53258723,0.47831264,10.359741,0.8564739,0,0,3.5,5.75,0.41666666,3.1666667,0,0,0,2.6666667,0,0,0,0,31,0,8,26,70.68475,53.124664,1,14.219241,187.81512,62.580612,2.691249,63.808456,0.28110728,0.64353156,0.6212333,21.894297,1.4363705,0.6865241,0.53082436,0.47378525,11.758672,0.854639,BUSIA,BUKEDI,167215,156447,94,323662,0.583333333,0.125,0.432432432,0.081081081,0.272727273,0.25,0.363636364,0.3125,,,,,2.423076923,2,0.019230769,0.3875,0.033333333,0.304166667,0,0.310632423,0.42737679,1,,0.019230769,0.153846154,0.15,0.096153846,0.045833333,0.038461538,0.075,0.288461538,0.254166667,0.423076923,0.475,1.5,0.25,34.25,88.666664,10.416667,29.916666,6,2.5,1.5833334,35.833332,1.75,0.41666666,0.25,0.16666667,97.71696,69.28649,221.25,53.25,35.237507,148.875,125.625,62.47945,1075.9075,83.30591,0.029717173,203.46054,0.16374618,0.38153803,0.3988764,18.966467,0.9950814,0.43803564,0.35919198,0.23884054,14.369385,0.6501072,2009,0.9166667,0,35.333332,78.5,13.5,30.583334,5.25,3.75,3.5,39.25,2,0.25,0.083333336,0,95.98218,67.40844,219,54.75,31.308985,125.5,148.25,64.67319,504.82672,93.03582,0.101966515,208.48538,0.1900829,0.43507275,0.44321668,19.52941,1.0332583,0.47173217,0.39075434,0.29411986,16.919998,0.68266886
14,0,0,3.1666667,3.5,1.1666666,3.25,0.75,0.083333336,0,3.0833333,0,0,0,0,30,10,9,27,69.23998,51.97361,1,14.4792595,336.4898,94.90476,13.80798,99.16369,0.2828749,0.6473568,0.6241731,21.92543,1.4016274,0.6699447,0.5328819,0.47906944,12.4127245,0.8567807,0,0,4.75,2.4166667,1.1666666,3.0833333,0.083333336,0,0,4,0,0,0,0,31,4,12,29,69.60726,54.40651,1,13.777051,240.56696,91.15842,6.6457667,82.745964,0.29712853,0.6782019,0.6478789,22.1769,1.4277321,0.7072871,0.54947346,0.5216795,12.552394,0.8740509,0,0,3.5833333,2.8333333,1.8333334,3.0833333,0.083333336,0,0,3.5,0,0.083333336,0,0,30,1,9,26,70.35547,55.48782,1,13.83381,326.7543,95.42237,8.511518,131.95018,0.29816997,0.6804556,0.649611,22.195246,1.3925495,0.69484216,0.55068576,0.52479285,11.870499,0.87531286,BUTALEJA,BUKEDI,124687,119466,96,244153,0.666666667,0.2,0.55,0.15,0.933333333,0.857142857,0.933333333,0.904761905,,,,,5.035714286,9,0.035714286,0.368421053,0,0.046052632,0,0.0625,0.385613791,2,,0,0.285714286,0.25,0.178571429,0.171052632,0.25,0.302631579,0.214285714,0.203947368,0.071428571,0.072368421,0.9166667,0.083333336,31.583334,61.666668,7.75,34.583332,2.5,0.8333333,0.6666667,41.666668,0.5833333,0.083333336,0.083333336,0,100,72.0169,227.77777,16.222221,29.793966,108.22222,135.77777,70.20603,773.6545,73.45724,0,96.78212,0.2613203,0.60071224,0.58832484,21.545395,1.4268869,0.6729355,0.50779194,0.41511464,15.814305,0.8306591,2009,1.1666666,0.083333336,29.25,60.583332,8.416667,38.25,1.75,0.5833333,0.5,41.5,0.33333334,0,0.083333336,0,100,71.36096,227.77777,15.555555,25.285898,96.55556,146.77777,74.7141,734.45874,68.939705,0,92.580795,0.28318146,0.647597,0.62468314,21.930984,1.4415466,0.6984089,0.5332388,0.47973672,14.935924,0.85550696
15,0,0,2.25,1.9166666,0.33333334,2.6666667,0,0,0,3.1666667,0,0,0,0,31,0,29,10,77.92824,49.492985,1,12.367884,204.78633,69.61087,7.591758,53.167038,0.25124678,0.57891285,0.57157123,21.367687,1.4930211,0.68753827,0.4960661,0.3845198,11.456751,0.81845886,0,0,1.6666666,2.1666667,0,2,0,0,0,4.1666665,0,0,0,0,30,0,30,9,79.46028,47.691532,1,12.425705,168.62764,62.283768,8.523706,42.41224,0.23443468,0.5425311,0.5436103,21.071173,1.4527905,0.64478,0.47649652,0.33426142,11.332727,0.79808867,0,0,0.9166667,3.1666667,0.25,3.5,0.083333336,0,0,2.4166667,0,0,0,0,31,0,25,16,76.48828,49.405083,1,13.327977,268.71353,53.613323,3.779713,61.899918,0.23998256,0.5545368,0.55283725,21.168987,1.4196198,0.6170878,0.48295432,0.35084635,13.34469,0.8048105,BUTAMBALA,SOUTH BUGANDA,50758,50082,99,100840,0.479166667,0.041666667,0.35,0.025,0.395833333,0.2875,0.541666667,0.392405063,,,,,3.395061728,6,0,0.275330396,0,0.156387665,0.013215859,0.171297632,0.29636622,1,,0,0.024691358,0.024229075,0.135802469,0.103524229,0.148148148,0.171806167,0.358024691,0.306167401,0.333333333,0.394273128,0.5833333,0.16666667,34.25,63.833332,7.3333335,31.916666,3.3333333,1.5833334,0.5,38.5,0.6666667,0.25,0,0.083333336,97.77422,69.17643,157.08333,25.916666,24.802406,55.166668,127.833336,72.97181,630.98663,77.138664,0.003747642,136.14719,0.27588573,0.6321289,0.6125492,21.802002,1.3647233,0.65718573,0.5247464,0.45880625,14.837415,0.84656185,2009,1,0.25,32.916668,58.333332,9.916667,33.5,2.6666667,0.41666666,0.083333336,42.666668,0.25,0.25,0.16666667,0.083333336,97.91256,67.80158,153.58333,28.916666,25.374964,38.583332,143.91667,72.53758,1055.2355,76.60577,0.006558994,131.09991,0.2987866,0.6796219,0.6505814,22.206137,1.3679767,0.6792541,0.5514036,0.5251144,16.643824,0.86813587
16,0,0,2.1666667,5.6666665,0.33333334,3.3333333,0,0,0,3.5,0,0,0,0,30,18,6,27,65.47714,55.625286,1,15.943158,183.80153,55.497604,11.160657,54.229748,0.35139552,0.7950856,0.7381325,23.133963,1.3991178,0.7474404,0.61264133,0.68390626,11.977284,0.93112546,0,0,4.6666665,1.6666666,0.16666667,3.1666667,0,0,0,5.8333335,0,0,0,0,31,9,17,30,68.33155,54.85178,1,13.913255,168.317,80.03069,17.114958,45.05801,0.34204218,0.7751301,0.7225766,22.968985,1.4479247,0.77088886,0.60175395,0.6559453,12.531158,0.92542285,0,0,3.1666667,4,1,2,0,0,0,4.6666665,0,0.16666667,0,0,30,1,11,27,70.62594,54.404713,1,13.569872,411.51355,85.48162,8.750474,128.86166,0.34218255,0.77569985,0.7228101,22.971405,1.4133011,0.7556177,0.6019173,0.65636486,12.476329,0.92679006,BUTEBO,BUKEDI,74619,70352,94,144971,0.533333333,0.166666667,0.433962264,0.094339623,0.551724138,0.470588235,0.724137931,0.666666667,,,,,5.06,5,0,0.465517241,0,0.334482759,0,0.361174548,0.51020918,4,,0,0.5,0.444827586,0.2,0.117241379,0.06,0.065517241,0.14,0.244827586,0.1,0.127586207,0.083333336,0,13.833333,47.833332,2.4166667,27,0.5,0.33333334,0.16666667,29.833334,0,0,0,0,100,76.21025,150.5,2,34.663532,109.166664,43.333332,65.33647,470.65637,53.342743,0.030923635,61.643654,0.23335914,0.5402037,0.5418215,21.052326,1.4250178,0.6342234,0.47524443,0.33126298,17.251526,0.7967855,2009,0.5,0,19.666666,43.916668,2.9166667,23.083334,0.16666667,0.25,0.083333336,31.083334,0,0,0,0,100,75.68285,150.75,1.3333334,37.50908,105.25,46.833332,62.490917,463.5354,58.472183,0.001404434,59.744186,0.2500831,0.57638794,0.5696358,21.34718,1.448804,0.6557784,0.49471155,0.38112685,15.229456,0.8164135
17,0,0,0.75,7.8125,0.25,5.4375,0,0,0,2.625,0,0,0,0,30,2,8,28,69.96229,64.638504,1,15.814985,180.08064,38.115696,0.48283407,57.230682,0.36720887,0.82960397,0.7644324,23.412838,1.5002598,0.81118304,0.6310485,0.731179,11.532658,0.9482417,0,0,2.9375,5.6875,0.5,3.1875,0,0,0,5.125,0,0,0,0,29,5,11,26,70.33317,62.621613,1,16.10722,209.16429,56.525574,0.34917226,54.52619,0.3490311,0.79017645,0.73420024,23.092304,1.5001013,0.8015843,0.6098892,0.6767165,11.114525,0.92985487,0,0,1.8125,7.1875,0.1875,3.625,0,0,0,4.0625,0,0,0,0,29,2,7,29,70.58482,63.973915,1,16.700552,178.21834,47.531094,3.961336,58.429604,0.36609936,0.8266944,0.76258713,23.393272,1.4700397,0.804513,0.62975705,0.7277316,11.713539,0.94173336,DOKOLO,LANGO,93617,89476,96,183093,0.333333333,0.055555556,0.32,0.04,0.611111111,0.538461538,0.777777778,0.730769231,,,,,4.259259259,6,0,0.443609023,0,0.421052632,0.037593985,0.446340388,0.464858907,2,,0,0.222222222,0.15037594,0.555555556,0.593984962,0.037037037,0.045112782,0.074074074,0.07518797,0.111111111,0.135338346,0.8333333,0.16666667,25.166666,65.666664,6,34.833332,1.6666666,0.6666667,0.8333333,46.666668,0.16666667,0.16666667,0,0.16666667,98.39337,67.33489,281.66666,84.333336,18.765015,103.333336,262.66666,79.628365,823.0703,66.32217,0.067432724,118.75329,0.32533476,0.7244618,0.6935487,22.674164,1.3773528,0.71466476,0.5823061,0.590436,17.099499,0.8827948,2009,1,0.16666667,27,66.666664,5.8333335,39.166668,0.5,0,0,41.5,0.16666667,0.33333334,0,0.16666667,97.76763,65.27775,266.66666,98.333336,18.453402,64.666664,300.33334,79.31423,916.27936,60.395344,0.14054279,93.38117,0.35786033,0.77288026,0.74129534,23.248087,1.3830734,0.7491066,0.6201664,0.6598162,17.686533,0.9024448
